brand,engine_type,gearbox,mileage,model,price,url,year
Peugeot,Diesel,Automatique,9644,3008,35274,https://www.spoticar.fr/voitures-occasion/peugeot-3008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-france-1202956710,2023
Peugeot,Diesel,Automatique,6099,3008,37700,https://www.spoticar.fr/voitures-occasion/peugeot-3008-bluehdi-130ch-ss-eat8-gt-yvelines-france-1202956711,2023
Citroën,Essence,Automatique,8149,C4,29090,https://www.spoticar.fr/voitures-occasion/citroen-c4-x-puretech-130-ss-eat8-shine-yvelines-france-1202956701,2023
Citroën,Hybride rechargeable,Automatique,9680,C5,39350,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-hybride-rechargeable-225-ss-e-eat8-shine-yvelines-france-1202956665,2022
Peugeot,Essence,Manuelle,13476,2008,21700,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-100-ss-bvm6-active-yvelines-france-1202956699,2023
Peugeot,Essence,Automatique,4995,208,23115,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-eat8-allure-pack-yvelines-france-1202956702,2023
Citroën,Electrique,Automatique,22345,Berlingo,17625,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-fourgon-electric-m-club-avec-batterie-yvelines-france-1202956663,2020
Peugeot,Essence,Automatique,13333,208,21850,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-eat8-allure-pack-yvelines-france-1202956661,2023
Peugeot,Hybride rechargeable,Automatique,907,3008,47550,https://www.spoticar.fr/voitures-occasion/peugeot-3008-hybrid-225-e-eat8-gt-yvelines-france-1202956697,2023
Peugeot,Electrique,Automatique,6646,2008,41735,https://www.spoticar.fr/voitures-occasion/peugeot-yvelines-france-1202956695,2023
Citroën,Essence,Automatique,6104,C5,34114,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-puretech-130-ss-eat8-shine-yvelines-france-1202956693,2023
Citroën,Essence,Manuelle,28175,C3,15700,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-shine-yvelines-france-1202956666,2022
Peugeot,Diesel,Automatique,5121,3008,33950,https://www.spoticar.fr/voitures-occasion/peugeot-3008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-france-1202956664,2023
Peugeot,Diesel,Automatique,8926,3008,35120,https://www.spoticar.fr/voitures-occasion/peugeot-3008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-france-1202956650,2023
DS,Electrique,Automatique,2800,3,42872,https://www.spoticar.fr/voitures-occasion/ds-ds-3-e-tense-opera-yvelines-france-1202956660,2022
Peugeot,Essence,Automatique,2699,408,33300,https://www.spoticar.fr/voitures-occasion/peugeot-408-puretech-130-ch-ss-eat8-allure-pack-yvelines-france-1202956649,2022
Peugeot,Essence,Automatique,12595,2008,27268,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-130-ss-eat8-allure-pack-yvelines-france-1202956657,2023
Citroën,Essence,Manuelle,27594,C3,16757,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-shine-yvelines-france-1202956658,2022
Citroën,Diesel,Manuelle,7143,C3,22857,https://www.spoticar.fr/voitures-occasion/citroen-c3-aircross-bluehdi-110-ss-bvm6-shine-yvelines-france-1202956655,2023
Peugeot,Essence,Manuelle,8463,308,27550,https://www.spoticar.fr/voitures-occasion/peugeot-308-puretech-130ch-ss-bvm6-allure-pack-yvelines-france-1202956652,2023
Peugeot,Diesel,Automatique,4831,3008,38990,https://www.spoticar.fr/voitures-occasion/peugeot-3008-bluehdi-130ch-ss-eat8-gt-yvelines-france-1202956654,2023
Peugeot,Essence,Automatique,13020,208,22800,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-eat8-allure-pack-yvelines-france-1202956653,2023
Citroën,Diesel,Manuelle,26074,C3,20250,https://www.spoticar.fr/voitures-occasion/citroen-c3-aircross-bluehdi-110-ss-bvm6-shine-yvelines-france-1202956647,2022
Peugeot,Essence,Manuelle,2605,208,22250,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-bvm6-allure-pack-yvelines-france-1202956644,2023
Peugeot,Hybride rechargeable,Automatique,9874,408,42700,https://www.spoticar.fr/voitures-occasion/peugeot-408-phev-225-e-eat8-allure-pack-yvelines-france-1202956642,2022
Citroën,Essence,Automatique,22246,C5,32302,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956640,2023
Citroën,Essence,Automatique,3408,C5,34405,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-puretech-130-ss-eat8-shine-yvelines-france-1202956633,2023
DS,Essence,Automatique,3748,3,33990,https://www.spoticar.fr/voitures-occasion/ds-ds-3-crossback-puretech-130-eat8-rivoli-yvelines-france-1202956643,2023
Peugeot,Essence,Manuelle,16166,208,20014,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-bvm6-allure-yvelines-france-1202956628,2023
Peugeot,Essence,Manuelle,1535,308,28850,https://www.spoticar.fr/voitures-occasion/peugeot-308-sw-puretech-130ch-ss-bvm6-allure-pack-yvelines-france-1202956624,2023
Peugeot,Essence,Automatique,1025,308,33150,https://www.spoticar.fr/voitures-occasion/peugeot-308-sw-puretech-130ch-ss-eat8-gt-yvelines-france-1202956641,2023
DS,Essence,Automatique,2698,3,29550,https://www.spoticar.fr/voitures-occasion/ds-ds-3-crossback-puretech-130-eat8-performance-line-yvelines-france-1202956623,2022
DS,Electrique,Automatique,3068,3,38727,https://www.spoticar.fr/voitures-occasion/ds-ds-3-e-tense-rivoli-yvelines-france-1202956634,2022
Peugeot,Diesel,Manuelle,61892,Partner,18200,https://www.spoticar.fr/voitures-occasion/peugeot-partner-fourgon-long-950-kg-bluehdi-100-ss-bvm5-grip-yvelines-france-1202956638,2019
Peugeot,Diesel,Manuelle,100857,Partner,15631,https://www.spoticar.fr/voitures-occasion/peugeot-partner-fourgon-long-950-kg-bluehdi-100-ss-bvm5-premium-yvelines-france-1202956618,2019
DS,Hybride rechargeable,Automatique,1872,7,53900,https://www.spoticar.fr/voitures-occasion/ds-ds-7-crossback-hybride-rechargeable-e-tense-225-eat8-performance-yvelines-france-1202956617,2023
Peugeot,Essence,Manuelle,12009,2008,23800,https://www.spoticar.fr/voitures-occasion/peugeot-2008-puretech-100-ss-bvm6-allure-yvelines-france-1202956630,2023
Peugeot,Diesel,Automatique,12394,5008,37150,https://www.spoticar.fr/voitures-occasion/peugeot-5008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-france-1202956632,2023
Peugeot,Essence,Manuelle,10875,3008,31153,https://www.spoticar.fr/voitures-occasion/peugeot-3008-puretech-130ch-ss-bvm6-allure-pack-yvelines-france-1202956613,2023
Citroën,Essence,Manuelle,7966,C3,17170,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-c-series-yvelines-france-1202956622,2023
Citroën,Essence,Automatique,2174,C5,29150,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-puretech-130-ss-eat8-feel-business-yvelines-france-1202956619,2022
Peugeot,Essence,Manuelle,4222,308,28900,https://www.spoticar.fr/voitures-occasion/peugeot-308-sw-puretech-130ch-ss-bvm6-allure-pack-yvelines-france-1202956625,2023
Peugeot,Diesel,Automatique,6589,5008,37350,https://www.spoticar.fr/voitures-occasion/peugeot-5008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-france-1202956621,2023
Citroën,Essence,Manuelle,16520,C3,19338,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-yvelines-france-1202956616,2023
Peugeot,Diesel,Manuelle,43394,208,11300,https://www.spoticar.fr/voitures-occasion/peugeot-208-bluehdi-100-ss-bvm5-premium-yvelines-france-1202956601,2020
Peugeot,Essence,Manuelle,21993,3008,32451,https://www.spoticar.fr/voitures-occasion/peugeot-3008-puretech-130ch-ss-bvm6-gt-yvelines-france-1202956611,2023
Peugeot,Diesel,Automatique,5052,308,31250,https://www.spoticar.fr/voitures-occasion/peugeot-308-bluehdi-130ch-ss-eat8-allure-pack-yvelines-france-1202956614,2023
DS,Electrique,Automatique,2467,3,42522,https://www.spoticar.fr/voitures-occasion/ds-ds-3-e-tense-opera-yvelines-france-1202956609,2022
Citroën,Essence,Manuelle,19287,C3,15605,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-c-series-yvelines-france-1202956593,2021
DS,Diesel,Automatique,4223,7,43500,https://www.spoticar.fr/voitures-occasion/ds-ds-7-crossback-bluehdi-130-eat8-rivoli-yvelines-france-1202956612,2023
Citroën,Diesel,Manuelle,5,Berlingo,21292,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-van-m-650-bluehdi-100-ss-bvm6-yvelines-france-1202956590,2023
Citroën,Essence,Manuelle,14727,C3,18400,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-yvelines-france-1202956610,2023
Citroën,Essence,Manuelle,4580,C3,17150,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-c-series-yvelines-france-1202956563,2023
DS,Electrique,Automatique,2289,3,39156,https://www.spoticar.fr/voitures-occasion/ds-ds-3-e-tense-rivoli-yvelines-france-1202956607,2022
Citroën,Essence,Manuelle,7793,C3,14749,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-c-series-yvelines-france-1202956592,2021
Citroën,Diesel,Manuelle,31439,Berlingo,24400,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-taille-m-bluehdi-130-ss-bvm6-feel-pack-yvelines-france-1202956557,2021
Peugeot,Diesel,Automatique,10290,5008,37950,https://www.spoticar.fr/voitures-occasion/peugeot-5008-bluehdi-130ch-ss-eat8-allure-pack-yvelines-france-1202956608,2023
Citroën,Diesel,Manuelle,62087,Jumpy,20650,https://www.spoticar.fr/voitures-occasion/citroen-jumpy-fgn-m-bluehdi-120-ss-bvm6-club-340-nm-yvelines-france-1202956541,2019
Peugeot,Electrique,Automatique,10,Partner,37372,https://www.spoticar.fr/voitures-occasion/peugeot-partner-e-partner-fourgon-m-800-kg-136-ch-batterie-50-kwh-yvelines-france-1202956588,2023
Peugeot,Essence,Manuelle,22305,108,12722,https://www.spoticar.fr/voitures-occasion/peugeot-108-vti-72ch-ss-bvm5-collection-yvelines-france-1202956540,2021
Peugeot,Essence,Manuelle,15837,208,19000,https://www.spoticar.fr/voitures-occasion/peugeot-208-puretech-100-ss-bvm6-roadtrip-yvelines-france-1202956566,2021
Citroën,Electrique,Automatique,7,Berlingo,35350,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-e-berlingo-van-m-800-100-kw-136-ch-batterie-50-k-yvelines-france-1202956580,2023
Peugeot,Diesel,Automatique,11843,Expert,29990,https://www.spoticar.fr/voitures-occasion/peugeot-expert-fgn-tole-compact-bluehdi-145-ss-eat8-premium-yvelines-france-1202956571,2022
Peugeot,Electrique,Automatique,19382,208,21490,https://www.spoticar.fr/voitures-occasion/peugeot-208-electrique-50-kwh-136ch-allure-yvelines-france-1202956522,2021
Peugeot,Hybride rechargeable,Automatique,31,508,44202,https://www.spoticar.fr/voitures-occasion/peugeot-508-hybrid-180-e-eat8-allure-yvelines-france-1202956545,2023
Citroën,Electrique,Automatique,12609,C4,23038,https://www.spoticar.fr/voitures-occasion/citroen-c4-e-c4-136-ch-automatique-shine-yvelines-france-1202956551,2020
Peugeot,Electrique,Automatique,7,Partner,37752,https://www.spoticar.fr/voitures-occasion/peugeot-partner-e-partner-fourgon-m-800-kg-136-ch-batterie-50-kwh-yvelines-france-1202956537,2023
Citroën,Essence,Manuelle,20214,C3,13700,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-83-ss-bvm5-feel-yvelines-france-1202956535,2021
Peugeot,Electrique,Automatique,10,Partner,37372,https://www.spoticar.fr/voitures-occasion/peugeot-partner-e-partner-fourgon-m-800-kg-136-ch-batterie-50-kwh-yvelines-france-1202956526,2023
Peugeot,Electrique,Automatique,9,Partner,37372,https://www.spoticar.fr/voitures-occasion/peugeot-partner-e-partner-fourgon-m-800-kg-136-ch-batterie-50-kwh-yvelines-france-1202956525,2023
Peugeot,Electrique,Automatique,9,Partner,39265,https://www.spoticar.fr/voitures-occasion/peugeot-partner-e-partner-fourgon-m-800-kg-136-ch-batterie-50-kwh-yvelines-france-1202956521,2023
Citroën,Electrique,Automatique,7,Berlingo,35350,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-e-berlingo-van-m-800-100-kw-136-ch-batterie-50-k-yvelines-france-1202956513,2023
Citroën,Electrique,Automatique,13,Berlingo,35350,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-e-berlingo-van-m-800-100-kw-136-ch-batterie-50-k-yvelines-france-1202956507,2023
Citroën,Electrique,Automatique,3,Berlingo,34885,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-e-berlingo-taille-m-136-ch-100-kwh-automatique-fee-yvelines-france-1202956508,2023
DS,Diesel,Automatique,12553,4,37450,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-yvelines-france-1202956475,2023
Citroën,Electrique,Automatique,1391,C4,45100,https://www.spoticar.fr/voitures-occasion/citroen-yvelines-france-1202956504,2023
Citroën,Electrique,Automatique,1494,C4,45083,https://www.spoticar.fr/voitures-occasion/citroen-yvelines-france-1202956503,2023
Citroën,Diesel,Manuelle,5,Jumpy,29900,https://www.spoticar.fr/voitures-occasion/citroen-jumpy-fgn-m-bluehdi-120-ss-bvm6-yvelines-france-1202956473,2023
Peugeot,Diesel,Manuelle,123757,Partner,14207,https://www.spoticar.fr/voitures-occasion/peugeot-partner-fourgon-standard-650-kg-bluehdi-100-ss-bvm5-premi-yvelines-france-1202956488,2020
Citroën,Electrique,Automatique,9869,C4,24000,https://www.spoticar.fr/voitures-occasion/citroen-c4-e-c4-136-ch-automatique-shine-yvelines-france-1202956489,2020
Citroën,Hybride rechargeable,Automatique,2774,C5,47642,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-hybride-rechargeable-225-ss-e-eat8-shine-pack-yvelines-france-1202956481,2023
DS,Diesel,Automatique,5871,7,37100,https://www.spoticar.fr/voitures-occasion/ds-ds-7-crossback-bluehdi-130-eat8-bastille-yvelines-france-1202956477,2023
Citroën,Diesel,Manuelle,12050,C3,19792,https://www.spoticar.fr/voitures-occasion/citroen-c3-bluehdi-100-ss-bvm6-shine-yvelines-france-1202956442,2023
Citroën,Essence,Automatique,5675,C5,33593,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956474,2023
Citroën,Essence,Manuelle,15558,C3,19653,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-yvelines-france-1202956472,2023
Peugeot,Diesel,Manuelle,68435,308,11700,https://www.spoticar.fr/voitures-occasion/peugeot-308-bluehdi-100-ss-bvm6-premium-pack-yvelines-france-1202956462,2019
Citroën,Essence,Automatique,6216,C5,33513,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956459,2023
Peugeot,Essence,Automatique,7471,408,33300,https://www.spoticar.fr/voitures-occasion/peugeot-408-puretech-130-ch-ss-eat8-allure-pack-yvelines-france-1202956455,2023
Peugeot,Diesel,Manuelle,33960,208,11300,https://www.spoticar.fr/voitures-occasion/peugeot-208-bluehdi-100-ss-bvm5-premium-pack-yvelines-france-1202956424,2020
DS,Hybride rechargeable,Automatique,16240,7,50837,https://www.spoticar.fr/voitures-occasion/ds-ds-7-crossback-crossback-hybride-e-tense-225-eat8-performance-lin-yvelines-france-1202956454,2023
Peugeot,Essence,Automatique,8537,408,35700,https://www.spoticar.fr/voitures-occasion/peugeot-408-puretech-130-ch-ss-eat8-gt-yvelines-france-1202956445,2023
Citroën,Hybride rechargeable,Automatique,8676,C5,48903,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-hybride-rechargeable-225-ss-e-eat8-shine-pack-yvelines-france-1202956436,2023
Citroën,Essence,Automatique,4623,C4,28400,https://www.spoticar.fr/voitures-occasion/citroen-c4-puretech-130-ss-eat8-shine-yvelines-france-1202956440,2023
Citroën,Hybride rechargeable,Automatique,9494,C5,43285,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-hybride-rechargeable-225-e-eat8-feel-pack-yvelines-france-1202956430,2023
Citroën,Diesel,Automatique,7961,C5,33427,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-bluehdi-130-ss-eat8-shine-yvelines-france-1202956429,2023
Citroën,Hybride rechargeable,Automatique,16,C5,49021,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-hybride-rechargeable-225-ss-e-eat8-shine-pack-yvelines-france-1202956419,2023
Peugeot,Essence,Automatique,14401,408,35000,https://www.spoticar.fr/voitures-occasion/peugeot-408-puretech-130-ch-ss-eat8-gt-yvelines-france-1202956420,2023
Citroën,Essence,Automatique,40,C4,27900,https://www.spoticar.fr/voitures-occasion/citroen-yvelines-france-1202956418,2023
Peugeot,Hybride rechargeable,Automatique,4845,508,48200,https://www.spoticar.fr/voitures-occasion/peugeot-508-hybrid-225-e-eat8-allure-yvelines-france-1202956416,2023
Citroën,Diesel,Manuelle,5,Jumpy,30750,https://www.spoticar.fr/voitures-occasion/citroen-jumpy-fgn-m-bluehdi-120-ss-bvm6-yvelines-france-1202956415,2023
Peugeot,Diesel,Manuelle,71588,208,9537,https://www.spoticar.fr/voitures-occasion/peugeot-208-bluehdi-100-ss-bvm5-premium-pack-yvelines-france-1202956412,2019
Citroën,Essence,Automatique,11361,C5,30248,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956421,2023
DS,Essence,Automatique,6214,3,33600,https://www.spoticar.fr/voitures-occasion/ds-ds-3-crossback-puretech-130-eat8-rivoli-yvelines-france-1202956393,2023
Citroën,Essence,Manuelle,526,C3,20139,https://www.spoticar.fr/voitures-occasion/citroen-c3-puretech-110-ss-bvm6-shine-yvelines-france-1202956382,2023
Citroën,Essence,Automatique,1266,C5,30816,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956379,2023
DS,Diesel,Automatique,7563,3,33450,https://www.spoticar.fr/voitures-occasion/ds-ds-3-bluehdi-130-eat8-rivoli-yvelines-france-1202956358,2023
DS,Diesel,Automatique,6267,4,38950,https://www.spoticar.fr/voitures-occasion/ds-ds-4-bluehdi-130-eat8-rivoli-yvelines-france-1202956394,2023
Citroën,Diesel,Manuelle,91787,Berlingo,14350,https://www.spoticar.fr/voitures-occasion/citroen-berlingo-van-m-650-bluehdi-100-ss-club-yvelines-france-1202956364,2019
Citroën,Essence,Automatique,4185,C5,30598,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956377,2023
Citroën,Diesel,Manuelle,1,Jumpy,30550,https://www.spoticar.fr/voitures-occasion/citroen-jumpy-fgn-m-bluehdi-120-ss-bvm6-yvelines-france-1202956375,2023
Peugeot,Diesel,Manuelle,41868,208,11250,https://www.spoticar.fr/voitures-occasion/peugeot-208-bluehdi-100-ss-bvm5-premium-pack-yvelines-france-1202956338,2020
Citroën,Hybride rechargeable,Automatique,11348,C5,43285,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-hybride-rechargeable-225-e-eat8-feel-pack-yvelines-france-1202956357,2023
Citroën,Essence,Automatique,4797,C5,30743,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956361,2023
Citroën,Hybride rechargeable,Automatique,6085,C5,46901,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-hybride-rechargeable-225-ss-e-eat8-shine-pack-yvelines-france-1202956350,2023
DS,Hybride rechargeable,Automatique,11056,4,46750,https://www.spoticar.fr/voitures-occasion/ds-ds-4-hybride-e-tense-225-eat8-rivoli-yvelines-france-1202956352,2023
Citroën,Hybride rechargeable,Automatique,6969,C5,48903,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-hybride-rechargeable-225-ss-e-eat8-shine-pack-yvelines-france-1202956345,2023
Citroën,Diesel,Manuelle,5,Jumpy,29900,https://www.spoticar.fr/voitures-occasion/citroen-jumpy-fgn-m-bluehdi-120-ss-bvm6-yvelines-france-1202956314,2023
Citroën,Essence,Automatique,3373,C5,37030,https://www.spoticar.fr/voitures-occasion/citroen-c5-x-puretech-180-ss-eat8-shine-yvelines-france-1202956298,2023
Peugeot,Essence,Automatique,4913,408,37150,https://www.spoticar.fr/voitures-occasion/peugeot-408-puretech-130-ch-ss-eat8-gt-yvelines-france-1202956343,2023
Citroën,Essence,Automatique,3301,C5,30500,https://www.spoticar.fr/voitures-occasion/citroen-c5-aircross-puretech-130-ss-eat8-shine-yvelines-france-1202956337,2023
Citroën,Diesel,Manuelle,5,Jumpy,30750,https://www.spoticar.fr/voitures-occasion/citroen-jumpy-fgn-m-bluehdi-120-ss-bvm6-yvelines-france-1202956326,2023
